ADM1_CODE,ADM1_NAME,ADM0_CODE,ADM0_NAME,CONTINEN_1,REGION_1,prec_2000,prec_2005,prec_2020,prec_2007,prec_2019,prec_2010,prec_2002,prec_2017,prec_2004,prec_2001,prec_2022,prec_2008,prec_2021,prec_2014,prec_2018,prec_2013,prec_2016,prec_2024,prec_2023,prec_2006,prec_2012,prec_2009,prec_2003,prec_2011,prec_2015
1198.0,Annobon,76.0,Equatorial Guinea,Africa,Central Africa,1169.720947265625,970.1053466796875,1254.414306640625,1425.5238037109375,1065.494873046875,903.0821533203125,1121.173095703125,1162.805419921875,1031.6192626953125,1102.062255859375,797.2163696289062,968.698974609375,1147.63232421875,1012.4912109375,989.337890625,1031.54541015625,1242.106201171875,990.197509765625,989.818603515625,1051.728759765625,1052.196044921875,1051.8306884765625,1168.2476806640625,1163.60009765625,984.8923950195312
1199.0,Bioko Norte,76.0,Equatorial Guinea,Africa,Central Africa,2240.0945723684213,1982.9087171052631,2762.1798930921054,2659.486636513158,2564.9076891447367,2378.0731907894738,2508.3207236842104,2266.89453125,2422.171875,2182.2697368421054,2036.3817845394738,2329.8645148026317,2698.9494243421054,2194.4872532894738,2431.1225328947367,2253.5894325657896,2368.241570723684,2351.7810444078946,2023.8149671052631,2624.357730263158,2080.75,2341.2051809210525,2033.4126233552631,2337.099917763158,1791.9685444078948
1200.0,Bioko Sur,76.0,Equatorial Guinea,Africa,Central Africa,2485.373909883721,1940.5294331395348,2855.0882994186045,2952.4558502906975,2585.3673691860463,2434.8918968023254,2718.779433139535,2202.131359011628,2540.178234011628,2313.8310319767443,2041.5374273255813,2561.6311773255816,2907.9351380813955,2155.4429505813955,2415.297965116279,2240.943495639535,2514.5815770348836,2323.9407703488373,1953.3357558139535,2763.422965116279,2171.6713299418607,2535.8164970930234,2436.9291424418607,2362.937863372093,1756.4778343023256
1201.0,Centro Sur,76.0,Equatorial Guinea,Africa,Central Africa,2277.613782051282,2221.0270146520147,2366.1085164835163,2471.6135531135533,2271.217032967033,2337.864010989011,2506.3550824175823,2229.0022893772893,2322.993131868132,2382.227564102564,2089.555173992674,2134.3289835164837,2588.53021978022,2248.1785714285716,2350.206730769231,2303.7955586080584,2232.5384615384614,1932.242673992674,1923.257326007326,2381.6304945054944,2208.3621794871797,2325.0776098901097,2364.4500915750914,2170.610347985348,1854.3300137362637
1852.0,Yafran (yefren),145.0,Libya,Africa,Northern Africa,138.89125785614524,132.4619849860335,165.66946359986034,156.9981559881285,190.50416812150837,111.65740659916202,132.40707925977654,215.77511784217876,157.65717746159217,117.4901907297486,118.84774354050279,179.15932699022346,102.13644596717877,161.55827732192736,169.6334999127095,136.45201204608938,107.26407559357541,160.61163364175977,158.5024659567039,193.1861688198324,144.13052112430168,113.16264402932961,129.1938722067039,154.83481363477654,165.7781620984637
1888.0,Central Region,152.0,Malawi,Africa,Southern Africa,965.0439273789649,705.9452733722871,881.2878756260434,1111.7449916527546,1328.3622704507513,1090.4332220367278,992.7249582637729,1161.1024624373956,1083.6154006677796,1107.228401502504,1455.57867278798,804.4742278797996,1108.911936560935,905.7555300500835,1069.2280884808013,948.4961393989984,871.8997287145243,876.5178422370618,1184.0392320534224,1103.5256677796326,1211.2757721202004,1088.9073455759599,1134.8207429048414,900.0951585976628,860.1693447412354
1202.0,Kientem,76.0,Equatorial Guinea,Africa,Central Africa,1746.1887376237623,1784.0549195544554,1823.1636757425742,2105.1862623762377,1816.025525990099,1903.0538366336634,2072.909498762376,1704.3793316831684,1808.2318997524753,1842.477103960396,1808.8641707920792,1675.5284653465346,1933.4235767326732,1749.9982982673268,1706.3598391089108,1794.1899752475247,1827.13025990099,1661.3316831683169,1632.9387376237623,1957.2397896039604,1747.3180693069307,1744.0040222772277,1827.180693069307,1712.873917079208,1395.6667698019803
1203.0,Litoral,76.0,Equatorial Guinea,Africa,Central Africa,2572.6428952991455,2349.7254273504273,2786.946047008547,2842.443376068376,2620.7200854700855,2407.92280982906,2773.1380876068374,2376.5333867521367,2436.1776175213677,2444.8202457264956,2286.3306623931626,2472.999465811966,3102.2625534188032,2521.244658119658,2693.202724358974,2594.491452991453,2411.49172008547,2047.3741987179487,2039.7542735042734,2539.9610042735044,2397.136217948718,2500.4017094017095,2711.178151709402,2386.2363782051284,1903.4134615384614
1204.0,Welenzas,76.0,Equatorial Guinea,Africa,Central Africa,1973.803949004975,1928.30907960199,1962.328513681592,2167.858830845771,1953.7860696517414,2075.6913868159204,2227.007462686567,1912.5503731343283,1967.4048507462687,2107.802860696517,1843.2291666666667,1826.1601368159204,2160.572294776119,1927.2929104477612,1938.400342039801,2002.4351679104477,1992.5068407960198,1800.1607587064677,1742.086131840796,2113.3659825870645,1915.8998756218905,1964.0485074626865,2091.8036380597014,1848.3152985074628,1513.4393656716418
1205.0,Anseba,77.0,Eritrea,Africa,Eastern Africa,334.37559003496506,338.3916302447552,413.6845716783217,382.8596153846154,458.2755681818182,324.28710664335665,315.1973557692308,353.26298076923075,297.113090034965,357.61140734265734,394.44571678321677,321.6756118881119,373.2361888111888,358.42111013986016,418.4978583916084,310.7541083916084,370.0221153846154,513.6953234265734,380.3740384615385,354.2619536713287,318.47148164335664,302.68094405594405,340.2156687062937,274.7223339160839,325.80006555944055
1206.0,Archipelagos,77.0,Eritrea,Africa,Eastern Africa,209.8983715160473,149.43299989442568,146.53212098817568,122.82416596283784,189.10388513513513,158.80880489864865,141.4994457347973,140.85107421875,163.61254222972974,132.2754170185811,152.45328336148648,161.02940244932432,170.85938819679055,162.55822423986487,223.0814769847973,153.6073822846284,168.74614653716216,176.74701752533784,193.97420027449326,180.04581925675674,144.56977143158784,134.5346943623311,135.85187922297297,152.5942646748311,161.59316934121622
1207.0,Debub,77.0,Eritrea,Africa,Eastern Africa,614.3721138535032,554.1669984076433,637.6810310509554,658.6036027070064,655.2462679140127,556.0648885350319,476.6292296974522,594.444715366242,497.085539410828,639.4306329617834,575.8554936305733,584.7178045382166,534.8274781050956,586.0797671178344,584.5354299363057,491.7615943471338,592.7161624203821,709.0937997611464,557.6550557324841,611.4188893312102,571.069814888535,548.5641918789809,541.0892714968153,547.6514729299363,494.88176751592357
1208.0,Debubawi Keih Bahri,77.0,Eritrea,Africa,Eastern Africa,154.20891531117397,185.39718882602546,233.47891619519095,122.72279437765205,177.6798422029703,163.93520155586987,146.0080335042433,186.25106082036774,159.62125397807637,174.11370668316832,156.0537924328147,132.92124513790665,160.03895199787837,145.30759370579915,173.75499469589815,180.4358424681754,220.69996463932108,204.40496817538897,241.28332743988685,184.11993900282886,142.22672825318247,122.27747082743988,145.58130746110325,136.7170261669024,132.43020685997172
1209.0,Gash Barka,77.0,Eritrea,Africa,Eastern Africa,509.58898305084745,497.4851694915254,509.4298617305977,586.8973015165031,605.0357939339875,523.4388380909902,459.9111842105263,485.37343889384476,418.1728367528992,501.27219000892063,519.9704504906333,497.4794268510259,509.2666703835861,488.989406779661,510.6979259589652,389.6592328278323,462.5699152542373,586.851639161463,483.9846677074041,496.50473907225694,518.6973126672614,396.26076048171274,511.4869536128457,399.34545049063337,415.0267896966994
1210.0,Maekel,77.0,Eritrea,Africa,Eastern Africa,548.0450334821429,465.08510044642856,534.9424665178572,542.1736607142857,574.5578125,465.5920200892857,413.1880580357143,473.05044642857143,420.38563058035714,559.1529017857143,515.6363839285714,492.323828125,445.13021763392857,478.8900669642857,523.2393973214286,384.6228236607143,543.429296875,672.9670758928571,463.69712611607144,525.7190848214286,473.75184151785714,488.05212053571427,482.33314732142856,451.25390625,415.63604910714287
1211.0,Semenawi Keih Bahri,77.0,Eritrea,Africa,Eastern Africa,328.97244741454864,291.5175284837862,325.6514022787029,269.71902388255916,348.01076358457493,282.90496275197194,244.39680105170902,283.7428790534619,248.9668602103418,279.4662850569676,323.6556200701139,251.3449550832603,290.1786809815951,311.4372808939527,344.1624945223488,266.6101007887818,313.838217572305,420.7543273444347,339.69990687992987,304.28541301489923,242.48542944785277,247.45461765994742,245.80863825591587,224.6708342462752,285.68270705521473
1227.0,Addis Ababa,79.0,Ethiopia,Africa,Eastern Africa,1136.849609375,1172.881167763158,1222.4412006578948,1275.5542763157894,1332.4916735197369,1335.2870065789473,956.9348273026316,1235.3330592105262,1033.1846217105262,1188.856291118421,1081.0964226973683,1099.4393503289473,1101.434416118421,807.770662006579,1125.567228618421,1072.5015419407894,1184.1078330592106,1194.5045230263158,1279.6655016447369,1259.0592105263158,1045.0573601973683,1036.6351768092106,1114.599917763158,1213.8996710526317,765.8037623355264
1228.0,Afar,79.0,Ethiopia,Africa,Eastern Africa,387.83383422967415,374.44183011705155,408.3103448275862,359.3819598228409,352.2474691553306,404.10597912053146,278.9813745650111,410.87132236633977,327.11418459348306,369.2654223347042,318.5181113571655,283.4142676368238,353.1128598544764,334.616221132553,353.2758620689655,347.98667352103763,459.38698196773174,429.526336602341,401.88247390066437,385.3052831382474,313.466802435938,269.1166758937045,378.7289623536855,299.8959190129706,234.580077507118
1229.0,Amhara,79.0,Ethiopia,Africa,Eastern Africa,1198.7232594321276,1052.6271878646442,1154.8293465577597,1148.7430960715674,1195.9722870478413,1143.6458576429404,951.0128354725788,1224.0945157526255,977.9025670945158,1144.6982691559704,1075.9859976662776,1123.2751847530144,1176.8566705562039,1104.4458381952547,1114.0791520809023,1116.6663749513807,1148.9498249708286,1209.0911124076235,1136.1866977829638,1224.193990665111,1125.213730066122,917.2121742512641,1042.6720147802412,1030.0355892648774,913.8091209646052
1230.0,Beneshangul Gumu,79.0,Ethiopia,Africa,Eastern Africa,1332.9582076041038,1246.746756185878,1264.1369945684974,1259.0006035003018,1305.205491852746,1239.7874170187085,1078.7573928786965,1393.3326795413398,1215.9464393482197,1190.7973747736874,1311.2664453832226,1425.1445383222692,1315.4746529873264,1331.2426071213035,1238.1237175618587,1227.5008298129148,1338.2178636089318,1276.815178032589,1308.5719674109837,1333.9221484610741,1340.8314725407363,1107.8940856970428,1232.5666113458058,1178.2865872057937,1332.0153892576946
1889.0,Northern Region,152.0,Malawi,Africa,Southern Africa,1071.146272172949,782.7567211751663,1148.7946923503325,1092.0288941241686,1337.6308203991132,1073.1507760532152,1220.0932649667407,1247.7979490022174,1217.7344789356985,967.517322616408,1431.9279379157429,858.7536031042129,1184.1277716186253,1041.000970066519,1116.5052660753881,1134.0916019955655,972.988497782705,1012.0024944567627,1177.1058758314855,1183.3774944567629,1088.330931263858,1231.7026053215077,1034.5418514412418,1103.8999445676275,1003.5740715077606
1890.0,Southern Region,152.0,Malawi,Africa,Southern Africa,1109.2435726950355,727.9527925531914,859.8614804964539,1121.0966312056737,1110.0485372340424,992.7000221631206,938.7253989361702,1045.6333111702127,1040.9195478723404,1249.7925531914893,1408.0802304964539,730.5390625,983.6767508865248,956.2179742907801,987.0335771276596,925.8139960106383,838.5380097517731,810.3664671985815,1078.6375221631206,1179.1518173758866,1077.7823581560283,971.9557845744681,967.4729609929078,835.3255208333334,886.9045877659574
2021.0,Moka,160.0,Mauritius,Africa,Eastern Africa,1997.1451822916667,2431.3728298611113,1925.3563368055557,2186.1111111111113,2291.4735243055557,2065.900390625,2212.2078993055557,1891.306857638889,2270.173394097222,1920.243923611111,2057.5807291666665,2504.374565972222,2216.0451388888887,1994.5164930555557,3044.3615451388887,2116.58984375,1739.6826171875,2086.7022569444443,2531.1953125,2250.4578993055557,1661.1392144097222,2458.79296875,2321.01171875,2161.083984375,2411.371527777778
61136.0,Alphonse,220.0,Seychelles,Africa,Eastern Africa,,,,,,,,,,,,,,,,,,,,,,,,,
1277.0,Moyen-Ogooue,89.0,Gabon,Africa,Central Africa,1971.4636948529412,1790.063419117647,2157.750919117647,2188.796875,1968.8795955882354,1947.1001838235295,2010.256893382353,2121.1275275735293,1824.4665670955883,1958.6233915441176,1958.0631893382354,1794.4223345588234,2081.542049632353,2196.1401654411766,2056.8814338235293,2416.0510110294117,1923.4077435661766,1757.3532858455883,1795.965762867647,1771.16015625,2133.301700367647,1711.9386488970588,1948.065487132353,2029.7950367647059,1514.8357077205883
1281.0,Ogooue-lolo,89.0,Gabon,Africa,Central Africa,1954.4992096944152,1576.9214963119073,1959.5943097997892,1790.0476817702845,1899.2008693361433,1775.9510010537408,1775.3219178082193,1796.8141464699684,1520.376712328767,1823.2523709167544,2014.688224446786,1761.4627239199158,2037.3547154899895,1942.4238672286617,1869.4315068493152,1832.0848261327712,1788.881717597471,1688.3674920969443,1853.347866174921,1757.768440463646,1959.6281612223393,1719.9847207586934,1822.1057692307693,1751.4926238145417,1463.8398314014753
1282.0,Ogooue-Maritime,89.0,Gabon,Africa,Central Africa,2151.1120746073298,1775.9064136125655,2424.2419829842934,2606.8972513089006,2362.334914921466,2078.183573298429,2004.6335078534032,2308.809882198953,1911.6567408376964,1839.6596858638743,2029.1184554973822,2003.8522578534032,2111.4046138743456,2293.8344240837696,2039.7089332460732,2325.9116492146595,1933.811845549738,1890.6721204188482,2030.9340641361257,1882.092604712042,2223.241492146597,1833.8164267015707,2029.3412958115184,2239.2742146596856,1646.7653795811518
1283.0,Woleu-Ntem,89.0,Gabon,Africa,Central Africa,1760.4288079470198,1630.3228476821191,1731.7162665562914,1754.0676738410596,1619.3134312913908,1684.361548013245,1841.5763658940398,1608.0362168874171,1582.0353890728477,1775.1214817880796,1780.8321605960266,1596.1359685430464,1739.2646937086092,1718.4488824503312,1774.1843956953642,1728.9370860927152,1737.8783112582782,1613.6668046357615,1546.2565190397352,1735.429325331126,1746.3441639072848,1666.0145902317881,1786.569950331126,1509.7832160596026,1373.9207367549668
1285.0,Central River,90.0,Gambia,Africa,Western Africa,802.5275451030927,874.1965206185567,928.4871134020618,642.5196520618557,687.6092139175257,734.5095038659794,609.7697326030927,809.1171069587629,811.6591494845361,726.9374194587629,850.9296069587629,688.7024806701031,779.3617912371134,480.1862918814433,684.6902384020618,623.8864368556701,736.3300579896908,887.7615979381443,775.0370489690722,743.7067493556701,702.4279961340206,822.9209085051547,836.8770940721649,585.2897471005155,803.5727287371134
1287.0,Lower River,90.0,Gambia,Africa,Western Africa,964.7884837962963,976.6423611111111,1073.2094907407406,693.4839409722222,770.6510416666666,911.7458043981482,656.1433015046297,905.4431423611111,881.2142650462963,890.2745949074074,990.0462239583334,1003.8544560185185,833.9321469907408,635.6453269675926,777.1059027777778,740.7387876157408,854.0811631944445,956.0772569444445,819.253761574074,811.3969907407408,886.683449074074,1099.9311342592594,863.4965277777778,749.4781539351852,997.8412905092592
1288.0,North Bank,90.0,Gambia,Africa,Western Africa,926.6084094101124,959.9032654494382,1077.012903792135,660.1948297050562,750.5695224719101,947.9267907303371,655.2868679775281,864.1458040730337,787.109375,853.0783883426966,998.4803370786517,1023.628599016854,795.9641853932584,657.2264747191011,742.4038799157304,749.6149929775281,839.9262640449438,954.8739466292135,808.7809866573034,784.0725070224719,930.7636060393259,1139.3141678370787,839.6210498595506,724.0833479634831,965.732882724719
1278.0,Ngounie,89.0,Gabon,Africa,Central Africa,2301.7884770346495,1850.9224415793715,2284.7284448025785,2390.1263094278806,2278.082594681708,2164.59911361805,1969.6220789685738,2189.279210314263,1907.9802578565673,1918.0793714746173,2370.3539484286866,1935.373287671233,2181.2123287671234,2200.1083803384367,2018.627719580983,2399.118855761483,2073.9891216760675,1932.3734891216761,2165.2284448025785,1900.3041901692184,2311.513295729251,1921.9931506849316,2113.1651893634166,2235.1007252215954,1596.074939564867
1279.0,Nyanga,89.0,Gabon,Africa,Central Africa,1869.3168724279835,1504.4308984910838,1768.2630315500685,2019.5318930041153,1925.7654320987654,1699.1406035665295,1414.1089677640603,1592.7277091906722,1386.1858710562415,1178.9676783264747,1798.0579561042523,1496.5524691358025,1570.3688271604938,1616.6553497942386,1541.1971879286693,1597.3340192043895,1442.2403978052125,1456.6035665294924,2028.7253086419753,1555.7107338820301,1632.9766803840878,1460.4199245541838,1735.4358710562415,1761.9266117969821,1257.446502057613
1280.0,Ogooue-Ivindo,89.0,Gabon,Africa,Central Africa,1754.9028852920478,1495.8209007741027,1658.8743842364531,1574.511963406052,1674.7172765657988,1546.8029556650247,1706.2730471498944,1559.0087966220972,1469.3003166783956,1762.8117522871216,1793.619282195637,1623.0372976776919,1747.6745249824069,1736.7630190007037,1737.5253342716396,1611.429627023223,1693.4568965517242,1528.5714285714287,1593.20742434905,1648.8451794510909,1739.1743490499648,1628.6305418719212,1819.369282195637,1457.911330049261,1359.7492962702322
1388.0,Cacheu,105.0,Guinea-Bissau,Africa,Western Africa,1722.3254076086957,1509.1165760869565,2240.988586956522,1216.9614130434782,1316.161141304348,1786.2021739130435,1191.801902173913,1556.697554347826,1473.5489130434783,1305.4008152173913,1795.4040760869566,1929.4798913043478,1519.3657608695653,1602.1254076086957,1492.5381793478261,1576.1334239130435,1468.7578804347827,1985.2622282608695,1810.4611413043478,1772.285597826087,1593.9657608695652,1623.9479619565218,1742.5384510869565,1536.878125,1745.448097826087
1389.0,Gabu,105.0,Guinea-Bissau,Africa,Western Africa,1616.2696314102564,1471.7424879807693,1670.0444711538462,1319.300080128205,1430.237780448718,1600.1526442307693,1270.8175080128206,1548.0997596153845,1499.290765224359,1302.559094551282,1570.6538461538462,1480.519731570513,1557.6175881410256,1237.7794471153845,1459.5721153846155,1354.8116987179487,1447.595452724359,1626.549078525641,1543.067107371795,1609.1692708333333,1430.555188301282,1499.0967548076924,1875.5184294871794,1439.5253405448718,1650.089643429487
1390.0,Oio,105.0,Guinea-Bissau,Africa,Western Africa,1583.1754539106146,1446.163844273743,1848.4692737430169,1185.5361382681565,1374.6429818435754,1549.2105446927374,1150.8781424581005,1517.7454608938547,1435.048533519553,1213.5397171787708,1599.6974511173185,1665.7184008379888,1473.6906424581005,1184.5754189944134,1391.9876047486034,1314.7102828212292,1379.3937674581005,1805.5775139664804,1609.1096368715084,1632.4308659217877,1352.0871159217877,1425.4052025139665,1655.2545391061453,1326.8950768156424,1627.0412011173185
1391.0,Quinara,105.0,Guinea-Bissau,Africa,Western Africa,2265.21875,2117.6025152439024,2539.499618902439,1650.2214176829268,1901.3307926829268,2107.395198170732,1675.8277439024391,2063.371951219512,1873.8330792682927,1794.9192073170732,2329.0560213414633,2338.5068597560976,2078.8445121951218,1893.797637195122,1941.067263719512,2018.5150533536585,1841.2345655487804,2533.701410060976,2249.311356707317,2369.350038109756,1983.8955792682927,1936.958650914634,2519.8439405487807,2133.516006097561,2275.6272865853657
1392.0,Sector Autonomo De Bissau,105.0,Guinea-Bissau,Africa,Western Africa,1777.9524739583333,1615.0457356770833,2135.69873046875,1185.8699544270833,1394.9622395833333,1732.9970703125,1280.460205078125,1564.7565104166667,1491.2843424479167,1340.0265299479167,1952.1201171875,1925.9554036458333,1697.4324544270833,1573.8470052083333,1607.4208984375,1660.8294270833333,1569.9088541666667,2070.6575520833335,1862.7727864583333,1878.75537109375,1519.7561848958333,1636.6236979166667,1894.546875,1576.1481119791667,1785.0196940104167
1393.0,Tombali,105.0,Guinea-Bissau,Africa,Western Africa,2512.4415922619046,2394.206473214286,2796.038132440476,1820.0122767857142,2335.782180059524,2304.6104910714284,1978.2267485119048,2323.6168154761904,2103.4601934523807,2077.7267485119046,2414.299851190476,2520.0636160714284,2345.2883184523807,2013.6080729166667,2151.719680059524,2269.7440476190477,2011.2122395833333,2854.270461309524,2468.6153273809523,2504.573660714286,2304.610863095238,2096.909226190476,2718.4382440476193,2410.5247395833335,2431.121651785714
1803.0,Berea,142.0,Lesotho,Africa,Southern Africa,782.0583261986301,709.3270012842465,759.4989297945206,725.85546875,704.1196489726027,869.5501391267123,709.2531035958904,651.433486729452,720.581977739726,940.7056934931506,971.0184075342465,737.0787671232877,710.75,711.6734267979452,722.490368150685,701.0111836472603,607.191566780822,655.5522795376712,808.2357127568494,923.7838184931506,707.3659567636986,757.3649400684932,619.7204623287671,771.2709225171233,563.7450770547945
1804.0,Butha Buthe,142.0,Lesotho,Africa,Southern Africa,937.8314903846153,884.0542067307692,952.5209735576923,799.6585336538461,784.9354567307693,898.8245793269231,863.0561899038462,809.6266826923077,865.7853365384616,1075.7514423076923,1179.4551682692309,867.7274639423077,837.3828125,766.8899639423076,920.7698317307693,850.748016826923,823.0295673076923,808.1593149038462,903.7108173076923,1001.809375,849.6228966346154,855.0817307692307,673.6067908653846,835.2737980769231,663.4686298076923
1805.0,Leribe,142.0,Lesotho,Africa,Southern Africa,819.1304611650486,753.7490898058253,824.4283980582525,741.0737257281553,719.5952669902913,831.8483768203884,753.5227548543689,717.3655946601941,771.7386225728155,947.5414138349514,1037.0051577669904,778.7275485436893,745.8131826456311,716.1260618932039,789.6800667475728,748.4365898058253,684.6691444174758,709.8760618932039,822.664593446602,912.3675667475728,737.9945388349514,769.9837682038835,632.9320009101941,751.7434010922331,606.2140852548544
1806.0,Mafeteng,142.0,Lesotho,Africa,Southern Africa,672.4588575487013,615.5723417207793,744.3449675324675,559.8108258928571,631.3329951298701,767.5500202922078,616.4481026785714,559.7488839285714,579.6350446428571,836.5640219155844,769.0506290584416,611.0024857954545,600.2252435064935,672.4865056818181,658.0428165584416,535.2067268668832,536.8195515422078,543.3419237012987,714.4318181818181,882.7491883116883,609.6238839285714,685.8549107142857,504.55930397727275,714.018262987013,478.1643668831169
1807.0,Maseru,142.0,Lesotho,Africa,Southern Africa,738.6205208333333,684.79515625,771.1548958333333,723.7053645833333,669.6034895833334,845.8230208333333,701.7598958333333,630.5623958333333,710.2581770833333,923.9695833333334,926.2126041666667,712.02375,670.4017708333333,706.6996875,726.5866666666667,641.0691145833333,604.9713020833333,631.6430208333334,799.7015625,923.1947916666667,699.5765625,743.44375,587.8759375,781.31453125,549.6884895833333
1808.0,Mohale's Hoek,142.0,Lesotho,Africa,Southern Africa,662.300584532374,615.4970773381295,722.6957621402878,650.4339028776978,668.1743480215828,759.7160521582733,636.5422661870504,616.8038444244604,669.3643210431654,750.9875224820144,864.6042041366907,656.4876910971223,616.1188174460432,665.4833633093525,684.9113084532374,584.5512589928057,578.400404676259,554.2231339928057,729.1547324640288,864.447279676259,699.0187724820144,694.8584195143885,519.2107688848921,716.4536308453237,499.87533723021585
1809.0,Mokhotlong,142.0,Lesotho,Africa,Southern Africa,823.7756331699346,811.9559844771242,845.703329248366,716.2636846405229,729.1204554738562,777.2363153594771,768.4150326797386,755.98335375817,887.9925449346405,935.1255106209151,1049.3997140522877,794.1202001633987,793.1300551470588,699.3622344771242,823.1504289215686,719.0372753267974,759.0153186274509,767.8178104575163,838.0209354575163,936.3111723856209,806.8405841503268,779.7681781045752,644.6120302287582,754.8561070261438,643.56929125817
1810.0,Qacha's Nek,142.0,Lesotho,Africa,Southern Africa,754.944287109375,624.0123046875,757.656787109375,643.86669921875,686.0796875,696.53603515625,647.402294921875,725.89951171875,748.850244140625,756.84951171875,935.6697265625,702.339501953125,718.990185546875,641.95908203125,724.508251953125,637.78271484375,653.14580078125,630.357080078125,774.8140625,810.425244140625,742.75712890625,673.38935546875,544.5654296875,665.55078125,573.844677734375
1289.0,Upper River,90.0,Gambia,Africa,Western Africa,720.91015625,828.2388221153847,912.8521634615385,645.6923076923077,719.2772235576923,800.8072115384615,715.5803485576923,769.9051682692308,795.2865384615385,634.3680889423077,842.4251802884615,743.0349759615384,801.4604567307692,549.0080528846154,761.8329326923077,750.2642427884615,773.9609375,921.0412259615384,821.2166466346154,774.7956129807692,752.0879807692307,849.7171875,871.66875,624.9344350961538,840.2278245192308
1290.0,West Coast,90.0,Gambia,Africa,Western Africa,1037.833984375,994.3088107638889,1272.1470269097222,765.4762369791666,803.4840494791666,1123.6166449652778,752.0006510416666,936.9876302083334,713.5313585069445,982.7609592013889,1150.1663411458333,1295.6338975694443,885.9675564236111,860.7559678819445,824.3574761284722,886.8710394965278,954.0998263888889,1194.4717881944443,958.8322482638889,915.1606987847222,1097.6905381944443,1324.136935763889,897.0137261284722,884.9848090277778,1123.9581163194443
1344.0,Kyankwanzi,253.0,Uganda,Africa,Eastern Africa,1144.64404296875,1093.8724365234375,1360.05224609375,1170.3890380859375,1408.7950439453125,1264.2781982421875,1223.6510009765625,1173.2501220703125,1110.9832763671875,1375.4501953125,1275.0428466796875,1109.08642578125,1116.1405029296875,1192.369384765625,1357.636474609375,1159.5609130859375,1270.327880859375,1096.946044921875,1146.1551513671875,1149.77783203125,1408.6937255859375,950.6376953125,1219.0380859375,1272.875,1225.288330078125
1360.0,Mitooma,253.0,Uganda,Africa,Eastern Africa,1182.5279947916667,1136.556423611111,1227.4549696180557,1210.9067925347222,1085.0859375,1418.0901692708333,1126.187282986111,1089.9624565972222,1186.224609375,1418.7118055555557,1205.6806640625,1141.9526909722222,1137.1834852430557,1057.4301215277778,1372.9921875,1280.794704861111,1145.9713541666667,1157.717990451389,1147.7646484375,1244.6245659722222,1434.9401041666667,1029.2452256944443,1180.220703125,1483.9672309027778,1179.7036675347222
1361.0,Kyegegwa,253.0,Uganda,Africa,Eastern Africa,1169.332097457627,1082.6078522245762,1196.8890360169491,1089.5762049788136,1248.1890889830509,1245.4809322033898,1064.4545815677966,1072.0905058262713,1058.8033633474577,1294.7733050847457,1223.3246822033898,1079.4917902542372,1126.3624205508474,1073.731594279661,1277.8964512711864,1118.2692002118645,1102.5243644067796,1053.2089512711864,1026.8162076271187,1116.6771716101696,1355.8516949152543,981.621689618644,1077.4356461864406,1278.644597457627,1153.2555614406779
1362.0,Kyenjojo,253.0,Uganda,Africa,Eastern Africa,1281.2279166666667,1187.7870833333334,1230.3604166666667,1212.15125,1270.3413541666666,1352.7825,1154.5729166666667,1116.9273958333333,1172.7714583333334,1386.2304166666668,1219.328125,1122.1504166666666,1224.5667708333333,1179.7305208333332,1350.2085416666666,1265.1394791666667,1178.1947916666666,1166.8061458333334,1084.8491666666666,1182.3702083333333,1511.0678125,1090.1523958333332,1131.0272916666668,1361.1379166666666,1246.2339583333332
1363.0,Mpigi,253.0,Uganda,Africa,Eastern Africa,1263.7966358418366,1112.5640943877552,1669.2557397959183,1241.5734215561224,1647.7807716836735,1311.8771524234694,1356.2938456632653,1295.9295280612246,1173.8231026785713,1441.344068877551,1469.248724489796,1236.4186862244899,1348.1811224489795,1288.8527582908164,1568.7984693877552,1053.4962531887754,1208.719068877551,1271.4349489795918,1416.220025510204,1397.4547193877552,1396.2442602040817,1186.146524234694,1392.029974489796,1447.493144132653,1381.7150829081634
1364.0,Nwoya,253.0,Uganda,Africa,Eastern Africa,1160.8482285031846,1192.6561504777071,1515.0517515923566,1275.1364450636943,1537.8887340764331,1420.6998407643312,1263.4803941082803,1311.84375,1255.5882762738854,1446.3360867834394,1173.0832006369426,1112.8337977707006,1164.8927149681529,1339.750199044586,1487.8569864649683,1381.3809713375797,1160.016819267516,1339.123208598726,1325.2873208598726,1218.5633957006369,1484.3094148089172,922.0714570063694,1419.4286425159235,1410.1020103503186,1400.095939490446
1365.0,Serere,253.0,Uganda,Africa,Eastern Africa,1232.4605712890625,1122.933837890625,1661.072265625,1433.7520751953125,1747.259765625,1414.028564453125,1204.9171142578125,1314.012451171875,1113.6131591796875,1469.7818603515625,1306.853515625,1188.6932373046875,1058.5926513671875,1452.3924560546875,1401.2366943359375,1295.7825927734375,1161.019775390625,1348.6185302734375,1383.73193359375,1332.746337890625,1468.57666015625,989.713623046875,1341.7501220703125,1410.3876953125,1574.3524169921875
